,pand_id,road_ids
2117,363100012153459.0,"[[[52.363692, 4.923262], [52.363786, 4.92323], [52.363839, 4.92322], [52.3639, 4.923252], [52.363959, 4.923331], [52.364929, 4.924927], [52.365413, 4.925936]], [[52.363725, 4.92273], [52.364478, 4.923942], [52.365003, 4.924853], [52.365594, 4.925986], [52.36582, 4.926409], [52.365893, 4.926643], [52.36593, 4.926746], [52.365939, 4.926819]]]"
2118,363100012161692.0,"[[[52.363692, 4.923262], [52.363786, 4.92323], [52.363839, 4.92322], [52.3639, 4.923252], [52.363959, 4.923331], [52.364929, 4.924927], [52.365413, 4.925936]], [[52.363725, 4.92273], [52.364478, 4.923942], [52.365003, 4.924853], [52.365594, 4.925986], [52.36582, 4.926409], [52.365893, 4.926643], [52.36593, 4.926746], [52.365939, 4.926819]]]"
2119,363100012243311.0,"[[[52.365824, 4.926886], [52.365634, 4.927013], [52.365492, 4.927338], [52.365286, 4.927939]], [[52.365286, 4.927939], [52.365012, 4.928752], [52.36495, 4.928958]]]"
2120,363100012140061.0,[]
2121,363100012110278.0,[]
2122,363100012107041.0,[]
2123,363100012118498.0,[]
2124,363100012117143.0,[]
2125,363100012148978.0,[]
2126,363100012064983.0,[]
2127,363100012108120.0,[]
2128,363100012132138.0,[]
2129,363100012087333.0,[]
2130,363100012117492.0,[]
2131,363100012142223.0,[]
2132,363100012065226.0,[]
2133,363100012092604.0,[]
2134,363100012138419.0,"[[[52.357404, 4.927803], [52.357589, 4.9285], [52.357862, 4.929805]]]"
2135,363100012114013.0,[]
2136,363100012160062.0,[]
2137,363100012134667.0,"[[[52.357404, 4.927803], [52.357589, 4.9285], [52.357862, 4.929805]]]"
2138,363100012112039.0,[]
2139,363100012115361.0,[]
2140,363100012240251.0,"[[[52.357404, 4.927803], [52.357589, 4.9285], [52.357862, 4.929805]]]"
2141,363100012240254.0,"[[[52.357404, 4.927803], [52.357589, 4.9285], [52.357862, 4.929805]]]"
2142,363100012240253.0,"[[[52.357404, 4.927803], [52.357589, 4.9285], [52.357862, 4.929805]]]"
2143,363100012240252.0,"[[[52.357404, 4.927803], [52.357589, 4.9285], [52.357862, 4.929805]]]"
2144,363100012241535.0,[]
2145,363100012242963.0,[]
2146,363100012240256.0,"[[[52.357404, 4.927803], [52.357589, 4.9285], [52.357862, 4.929805]]]"
2147,363100012247933.0,"[[[52.359354, 4.932319], [52.359139, 4.932483], [52.358485, 4.932886]]]"
2148,363100012247934.0,"[[[52.359354, 4.932319], [52.359139, 4.932483], [52.358485, 4.932886]]]"
2149,363100012247935.0,[]
2150,363100012247154.0,[]
2151,363100012254023.0,"[[[52.357404, 4.927803], [52.357589, 4.9285], [52.357862, 4.929805]]]"
2152,363100012165977.0,"[[[52.365824, 4.926886], [52.365634, 4.927013], [52.365492, 4.927338], [52.365286, 4.927939]], [[52.365286, 4.927939], [52.365012, 4.928752], [52.36495, 4.928958]]]"
2153,363100012155543.0,"[[[52.365824, 4.926886], [52.365634, 4.927013], [52.365492, 4.927338], [52.365286, 4.927939]], [[52.365286, 4.927939], [52.365012, 4.928752], [52.36495, 4.928958]]]"
2154,363100012157312.0,"[[[52.365286, 4.927939], [52.365012, 4.928752], [52.36495, 4.928958]]]"
2155,363100012157813.0,"[[[52.365286, 4.927939], [52.365012, 4.928752], [52.36495, 4.928958]]]"
2156,363100012164588.0,"[[[52.365286, 4.927939], [52.365012, 4.928752], [52.36495, 4.928958]]]"
2157,363100012162071.0,"[[[52.365286, 4.927939], [52.365012, 4.928752], [52.36495, 4.928958]]]"
2158,363100012138801.0,"[[[52.364515, 4.929723], [52.364464, 4.930076], [52.36456, 4.930466], [52.364632, 4.930488]], [[52.364515, 4.929723], [52.364408, 4.929924], [52.364352, 4.93008], [52.364217, 4.930228], [52.364092, 4.930303], [52.363957, 4.930363], [52.363913, 4.930393]]]"
2159,363100012136982.0,"[[[52.364515, 4.929723], [52.364408, 4.929924], [52.364352, 4.93008], [52.364217, 4.930228], [52.364092, 4.930303], [52.363957, 4.930363], [52.363913, 4.930393]]]"
2160,363100012067983.0,"[[[52.364515, 4.929723], [52.364408, 4.929924], [52.364352, 4.93008], [52.364217, 4.930228], [52.364092, 4.930303], [52.363957, 4.930363], [52.363913, 4.930393]]]"
2161,363100012125134.0,"[[[52.364515, 4.929723], [52.364408, 4.929924], [52.364352, 4.93008], [52.364217, 4.930228], [52.364092, 4.930303], [52.363957, 4.930363], [52.363913, 4.930393]]]"
2162,363100012076537.0,"[[[52.364515, 4.929723], [52.364408, 4.929924], [52.364352, 4.93008], [52.364217, 4.930228], [52.364092, 4.930303], [52.363957, 4.930363], [52.363913, 4.930393]], [[52.363913, 4.930393], [52.363742, 4.930409], [52.363374, 4.930472], [52.363302, 4.930473]]]"
2163,363100012063065.0,"[[[52.364515, 4.929723], [52.364408, 4.929924], [52.364352, 4.93008], [52.364217, 4.930228], [52.364092, 4.930303], [52.363957, 4.930363], [52.363913, 4.930393]], [[52.363913, 4.930393], [52.363742, 4.930409], [52.363374, 4.930472], [52.363302, 4.930473]]]"
2164,363100012082069.0,"[[[52.361153, 4.930377], [52.361159, 4.931992], [52.361151, 4.93211], [52.361152, 4.932389]], [[52.360796, 4.928678], [52.361007, 4.92963], [52.361098, 4.929996], [52.361144, 4.930216], [52.361153, 4.930377]], [[52.360886, 4.928618], [52.361169, 4.929731], [52.361233, 4.929995], [52.361279, 4.930273], [52.361288, 4.930435]], [[52.360559, 4.930163], [52.360658, 4.930177], [52.360946, 4.930306], [52.361153, 4.930377]]]"
2165,363100012107743.0,"[[[52.360559, 4.930163], [52.360515, 4.930384], [52.360506, 4.930457], [52.360463, 4.930707]], [[52.360796, 4.928678], [52.361007, 4.92963], [52.361098, 4.929996], [52.361144, 4.930216], [52.361153, 4.930377]], [[52.360559, 4.930163], [52.360658, 4.930177], [52.360946, 4.930306], [52.361153, 4.930377]]]"
2166,363100012136369.0,"[[[52.365286, 4.927939], [52.365012, 4.928752], [52.36495, 4.928958]]]"
2167,363100012157328.0,"[[[52.363302, 4.930473], [52.363367, 4.931191], [52.363404, 4.931499]], [[52.363913, 4.930393], [52.363742, 4.930409], [52.363374, 4.930472], [52.363302, 4.930473]]]"
2168,363100012156012.0,"[[[52.362772, 4.930507], [52.362376, 4.930541], [52.362304, 4.930542]]]"
2169,363100012161846.0,"[[[52.362772, 4.930507], [52.362376, 4.930541], [52.362304, 4.930542]]]"
2170,363100012066629.0,"[[[52.361828, 4.930517], [52.362017, 4.930545], [52.362304, 4.930542]], [[52.362772, 4.930507], [52.362376, 4.930541], [52.362304, 4.930542]]]"
2171,363100012086321.0,"[[[52.361828, 4.930517], [52.362017, 4.930545], [52.362304, 4.930542]], [[52.362772, 4.930507], [52.362376, 4.930541], [52.362304, 4.930542]]]"
2172,363100012084511.0,"[[[52.361828, 4.930517], [52.362017, 4.930545], [52.362304, 4.930542]], [[52.361288, 4.930435], [52.361369, 4.930463], [52.361828, 4.930517]]]"
2173,363100012103390.0,"[[[52.360886, 4.928618], [52.361169, 4.929731], [52.361233, 4.929995], [52.361279, 4.930273], [52.361288, 4.930435]], [[52.361288, 4.930435], [52.361369, 4.930463], [52.361828, 4.930517]]]"
2174,363100012075791.0,"[[[52.361153, 4.930377], [52.361159, 4.931992], [52.361151, 4.93211], [52.361152, 4.932389]], [[52.361288, 4.930435], [52.361295, 4.932167], [52.361287, 4.932306]], [[52.360796, 4.928678], [52.361007, 4.92963], [52.361098, 4.929996], [52.361144, 4.930216], [52.361153, 4.930377]], [[52.360886, 4.928618], [52.361169, 4.929731], [52.361233, 4.929995], [52.361279, 4.930273], [52.361288, 4.930435]], [[52.360559, 4.930163], [52.360658, 4.930177], [52.360946, 4.930306], [52.361153, 4.930377]], [[52.361288, 4.930435], [52.361369, 4.930463], [52.361828, 4.930517]]]"
2175,363100012081923.0,"[[[52.361828, 4.930517], [52.362017, 4.930545], [52.362304, 4.930542]], [[52.361288, 4.930435], [52.361369, 4.930463], [52.361828, 4.930517]]]"
2176,363100012143635.0,"[[[52.365824, 4.926886], [52.365634, 4.927013], [52.365492, 4.927338], [52.365286, 4.927939]]]"
2177,363100012133735.0,"[[[52.361828, 4.930517], [52.362017, 4.930545], [52.362304, 4.930542]], [[52.361288, 4.930435], [52.361369, 4.930463], [52.361828, 4.930517]]]"
2178,363100012118584.0,"[[[52.363725, 4.92273], [52.364478, 4.923942], [52.365003, 4.924853], [52.365594, 4.925986], [52.36582, 4.926409], [52.365893, 4.926643], [52.36593, 4.926746], [52.365939, 4.926819]], [[52.365413, 4.925936], [52.365665, 4.926402], [52.365761, 4.926607], [52.365824, 4.926886]], [[52.365824, 4.926886], [52.365634, 4.927013], [52.365492, 4.927338], [52.365286, 4.927939]]]"
2179,363100012136298.0,[]
2180,363100012085384.0,[]
2181,363100012110052.0,[]
2182,363100012084275.0,[]
2183,363100012131980.0,[]
2184,363100012097025.0,[]
2185,363100012107128.0,[]
2186,363100012136633.0,[]
2187,363100012119823.0,[]
2188,363100012148402.0,[]
2189,363100012118753.0,[]
2190,363100012066192.0,[]
2191,363100012093797.0,[]
2192,363100012077797.0,[]
2193,363100012117371.0,[]
2194,363100012119722.0,[]
2195,363100012116947.0,[]
2196,363100012077380.0,[]
2197,363100012120559.0,[]
2198,363100012127927.0,[]
2199,363100012110312.0,[]
2200,363100012105624.0,[]
2201,363100012117552.0,[]
2202,363100012125167.0,[]
2203,363100012104385.0,[]
2204,363100012114764.0,[]
2205,363100012153943.0,[]
2206,363100012088349.0,[]
2207,363100012075638.0,[]
2208,363100012090239.0,[]
2209,363100012137237.0,[]
2210,363100012149072.0,[]
2211,363100012131167.0,[]
2212,363100012084499.0,[]
2213,363100012151174.0,[]
2214,363100012069459.0,[]
2215,363100012137224.0,[]
2216,363100012121873.0,[]
2217,363100012100898.0,[]
2218,363100012137411.0,[]
2219,363100012078279.0,[]
2220,363100012149066.0,[]
2221,363100012114993.0,[]
2222,363100012138941.0,[]
2223,363100012077167.0,[]
2224,363100012096991.0,[]
2225,363100012069345.0,[]
2226,363100012098471.0,[]
2227,363100012098323.0,[]
2228,363100012102267.0,[]
2229,363100012128682.0,[]
2230,363100012084132.0,[]
2231,363100012075983.0,[]
2232,363100012139291.0,[]
2233,363100012148298.0,[]
2234,363100012111793.0,[]
2235,363100012078183.0,[]
2236,363100012100982.0,[]
2237,363100012070809.0,[]
2238,363100012126906.0,[]
2239,363100012149042.0,[]
2240,363100012079840.0,[]
2241,363100012113965.0,[]
2242,363100012079489.0,[]
2243,363100012089241.0,[]
2244,363100012089099.0,[]
2245,363100012114579.0,[]
2246,363100012071902.0,[]
2247,363100012102524.0,[]
2248,363100012144037.0,[]
2249,363100012139944.0,[]
2250,363100012074773.0,[]
2251,363100012065134.0,[]
2252,363100012076615.0,[]
2253,363100012061566.0,[]
2254,363100012140448.0,[]
2255,363100012138579.0,[]
2256,363100012087691.0,[]
2257,363100012063471.0,"[[[52.351795, 4.913755], [52.351696, 4.913819], [52.351607, 4.913903], [52.351574, 4.913946], [52.351355, 4.914363], [52.350696, 4.9155]]]"
2258,363100012079037.0,[]
2259,363100012074817.0,[]
2260,363100012111423.0,[]
2261,363100012063929.0,[]
2262,363100012073365.0,[]
2263,363100012145744.0,[]
2264,363100012138134.0,[]
2265,363100012144655.0,[]
2266,363100012091191.0,[]
2267,363100012141663.0,[]
2268,363100012161892.0,"[[[52.356155, 4.92652], [52.356331, 4.927322], [52.356317, 4.927601]]]"
2269,363100012155371.0,"[[[52.356155, 4.92652], [52.356331, 4.927322], [52.356317, 4.927601]]]"
2270,363100012159660.0,"[[[52.356155, 4.92652], [52.356331, 4.927322], [52.356317, 4.927601]]]"
2271,363100012158921.0,"[[[52.356155, 4.92652], [52.356331, 4.927322], [52.356317, 4.927601]]]"
2272,363100012153576.0,"[[[52.356155, 4.92652], [52.356331, 4.927322], [52.356317, 4.927601]]]"
2273,363100012156039.0,"[[[52.356155, 4.92652], [52.356331, 4.927322], [52.356317, 4.927601]]]"
2274,363100012158656.0,"[[[52.356155, 4.92652], [52.356331, 4.927322], [52.356317, 4.927601]]]"
2275,363100012158314.0,"[[[52.356155, 4.92652], [52.356331, 4.927322], [52.356317, 4.927601]]]"
2276,363100012100672.0,[]
2277,363100012158418.0,"[[[52.356155, 4.92652], [52.356331, 4.927322], [52.356317, 4.927601]]]"
2278,363100012094749.0,[]
2279,363100012162490.0,"[[[52.356155, 4.92652], [52.356331, 4.927322], [52.356317, 4.927601]]]"
2280,363100012102991.0,[]
2281,363100012152368.0,"[[[52.356155, 4.92652], [52.356331, 4.927322], [52.356317, 4.927601]]]"
2282,363100012072896.0,[]
2283,363100012156362.0,[]
2284,363100012155931.0,[]
2285,363100012167293.0,[]
2286,363100012161532.0,[]
2287,363100012165600.0,[]
2288,363100012164603.0,[]
2289,363100012160793.0,[]
2290,363100012128128.0,[]
2291,363100012082846.0,[]
2292,363100012150452.0,[]
2293,363100012121521.0,[]
2294,363100012134100.0,[]
2295,363100012063736.0,[]
2296,363100012132653.0,[]
2297,363100012136733.0,[]
2298,363100012126873.0,[]
2299,363100012131128.0,[]
2300,363100012073177.0,[]
2301,363100012133526.0,[]
2302,363100012089528.0,[]
2303,363100012112805.0,[]
2304,363100012096974.0,"[[[52.35557, 4.923458], [52.355609, 4.923594], [52.355613, 4.923704], [52.355597, 4.92381], [52.355537, 4.924023], [52.355522, 4.924119], [52.355522, 4.924197], [52.355551, 4.924324], [52.35556, 4.92439]]]"
2305,363100012087836.0,[]
2306,363100012070199.0,"[[[52.35557, 4.923458], [52.355609, 4.923594], [52.355613, 4.923704], [52.355597, 4.92381], [52.355537, 4.924023], [52.355522, 4.924119], [52.355522, 4.924197], [52.355551, 4.924324], [52.35556, 4.92439]]]"
2307,363100012099620.0,[]
2308,363100012146593.0,"[[[52.35557, 4.923458], [52.355609, 4.923594], [52.355613, 4.923704], [52.355597, 4.92381], [52.355537, 4.924023], [52.355522, 4.924119], [52.355522, 4.924197], [52.355551, 4.924324], [52.35556, 4.92439]]]"
2309,363100012107767.0,"[[[52.35557, 4.923458], [52.355609, 4.923594], [52.355613, 4.923704], [52.355597, 4.92381], [52.355537, 4.924023], [52.355522, 4.924119], [52.355522, 4.924197], [52.355551, 4.924324], [52.35556, 4.92439]]]"
2310,363100012093100.0,"[[[52.35557, 4.923458], [52.355609, 4.923594], [52.355613, 4.923704], [52.355597, 4.92381], [52.355537, 4.924023], [52.355522, 4.924119], [52.355522, 4.924197], [52.355551, 4.924324], [52.35556, 4.92439]]]"
2311,363100012151006.0,"[[[52.355125, 4.923059], [52.355253, 4.923118], [52.35546, 4.923229], [52.355507, 4.923278], [52.355541, 4.923361], [52.35557, 4.923458]]]"
2312,363100012062315.0,"[[[52.355125, 4.923059], [52.355253, 4.923118], [52.35546, 4.923229], [52.355507, 4.923278], [52.355541, 4.923361], [52.35557, 4.923458]]]"
2313,363100012075049.0,"[[[52.355125, 4.923059], [52.355253, 4.923118], [52.35546, 4.923229], [52.355507, 4.923278], [52.355541, 4.923361], [52.35557, 4.923458]]]"
2314,363100012087298.0,[]
2315,363100012095458.0,[]
2316,363100012149666.0,[]
2317,363100012139205.0,[]
2318,363100012092816.0,[]
2319,363100012088417.0,[]
2320,363100012129296.0,[]
2321,363100012109508.0,[]
2322,363100012144337.0,[]
2323,363100012062150.0,[]
2324,363100012098524.0,[]
2325,363100012087384.0,[]
2326,363100012117340.0,[]
2327,363100012124615.0,[]
2328,363100012137732.0,[]
2329,363100012142562.0,[]
2330,363100012064816.0,[]
2331,363100012066961.0,[]
2332,363100012072572.0,[]
2333,363100012125077.0,[]
2334,363100012072390.0,[]
2335,363100012065205.0,[]
2336,363100012062960.0,[]
2337,363100012076837.0,[]
2338,363100012082556.0,[]
2339,363100012063216.0,[]
2340,363100012154820.0,[]
2341,363100012061274.0,[]
2342,363100012076819.0,[]
2343,363100012087223.0,[]
2344,363100012142310.0,[]
2345,363100012149642.0,[]
2346,363100012106537.0,[]
2347,363100012102414.0,[]
2348,363100012093825.0,[]
2349,363100012115710.0,[]
2350,363100012071924.0,[]
2351,363100012068336.0,[]
2352,363100012128170.0,"[[[52.356155, 4.92652], [52.356331, 4.927322], [52.356317, 4.927601]]]"
2353,363100012091272.0,[]
2354,363100012083554.0,[]
2355,363100012157908.0,[]
2356,363100012166748.0,[]
2357,363100012072369.0,[]
2358,363100012114824.0,[]
2359,363100012091504.0,[]
2360,363100012157713.0,[]
2361,363100012100034.0,[]
2362,363100012064453.0,[]
2363,363100012104677.0,[]
2364,363100012134757.0,[]
2365,363100012124744.0,[]
2366,363100012147537.0,[]
2367,363100012097637.0,[]
2368,363100012117993.0,[]
2369,363100012091014.0,"[[[52.361828, 4.930517], [52.362017, 4.930545], [52.362304, 4.930542]], [[52.361288, 4.930435], [52.361369, 4.930463], [52.361828, 4.930517]]]"
2370,363100012091933.0,[]
2371,363100012136088.0,[]
2372,363100012144878.0,[]
2373,363100012107930.0,[]
2374,363100012146393.0,[]
2375,363100012089708.0,[]
2376,363100012086740.0,"[[[52.360886, 4.928618], [52.361169, 4.929731], [52.361233, 4.929995], [52.361279, 4.930273], [52.361288, 4.930435]]]"
2377,363100012126039.0,"[[[52.360886, 4.928618], [52.361169, 4.929731], [52.361233, 4.929995], [52.361279, 4.930273], [52.361288, 4.930435]]]"
2378,363100012091574.0,[]
2379,363100012131288.0,"[[[52.360886, 4.928618], [52.361169, 4.929731], [52.361233, 4.929995], [52.361279, 4.930273], [52.361288, 4.930435]]]"
2380,363100012133593.0,[]
2381,363100012082680.0,[]
2382,363100012098792.0,[]
2383,363100012064525.0,[]
2384,363100012095690.0,[]
2385,363100012109434.0,[]
2386,363100012117612.0,[]
2387,363100012066601.0,[]
2388,363100012128235.0,[]
2389,363100012109548.0,[]
2390,363100012066914.0,[]
2391,363100012123767.0,[]
2392,363100012097534.0,[]
2393,363100012068667.0,[]
2394,363100012075280.0,[]
2395,363100012114567.0,[]
2396,363100012127243.0,[]
2397,363100012146139.0,[]
2398,363100012104848.0,[]
2399,363100012101809.0,[]
2400,363100012236980.0,"[[[52.353745, 4.919235], [52.354047, 4.919501], [52.354127, 4.919597], [52.354182, 4.919715], [52.354267, 4.920038], [52.354289, 4.920139], [52.354289, 4.920223]]]"
2401,363100012098414.0,[]
2402,363100012145014.0,[]
2403,363100012127958.0,[]
2404,363100012091006.0,[]
2405,363100012233492.0,[]
2406,363100012233548.0,[]
2407,363100012106599.0,"[[[52.353745, 4.919235], [52.354047, 4.919501], [52.354127, 4.919597], [52.354182, 4.919715], [52.354267, 4.920038], [52.354289, 4.920139], [52.354289, 4.920223]]]"
2408,363100012109806.0,[]
2409,363100012116532.0,[]
2410,363100012110455.0,[]
2411,363100012090381.0,[]
2412,363100012087286.0,[]
2413,363100012146706.0,[]
2414,363100012236732.0,[]
2415,363100012142684.0,[]
2416,363100012103086.0,[]
2417,363100012236983.0,[]
2418,363100012149430.0,[]
2419,363100012123343.0,[]
2420,363100012236977.0,[]
2421,363100012068730.0,[]
2422,363100012081061.0,[]
2423,363100012236810.0,[]
2424,363100012141977.0,[]
2425,363100012095538.0,[]
2426,363100012236802.0,[]
2427,363100012086462.0,[]
2428,363100012135274.0,[]
2429,363100012237243.0,[]
2430,363100012085865.0,[]
2431,363100012082397.0,[]
2432,363100012136218.0,[]
2433,363100012132898.0,[]
2434,363100012128269.0,[]
2435,363100012135621.0,[]
2436,363100012071714.0,[]
2437,363100012140767.0,"[[[52.35557, 4.923458], [52.355609, 4.923594], [52.355613, 4.923704], [52.355597, 4.92381], [52.355537, 4.924023], [52.355522, 4.924119], [52.355522, 4.924197], [52.355551, 4.924324], [52.35556, 4.92439]]]"
2438,363100012123913.0,"[[[52.35557, 4.923458], [52.355609, 4.923594], [52.355613, 4.923704], [52.355597, 4.92381], [52.355537, 4.924023], [52.355522, 4.924119], [52.355522, 4.924197], [52.355551, 4.924324], [52.35556, 4.92439]]]"
2439,363100012094192.0,"[[[52.35557, 4.923458], [52.355609, 4.923594], [52.355613, 4.923704], [52.355597, 4.92381], [52.355537, 4.924023], [52.355522, 4.924119], [52.355522, 4.924197], [52.355551, 4.924324], [52.35556, 4.92439]], [[52.355125, 4.923059], [52.355253, 4.923118], [52.35546, 4.923229], [52.355507, 4.923278], [52.355541, 4.923361], [52.35557, 4.923458]]]"
2440,363100012068243.0,[]
2441,363100012123300.0,[]
2442,363100012237000.0,[]
2443,363100012080801.0,[]
2444,363100012133126.0,[]
2445,363100012113040.0,[]
2446,363100012119451.0,[]
2447,363100012105469.0,[]
2448,363100012154435.0,[]
2449,363100012136245.0,[]
2450,363100012236998.0,[]
2451,363100012144201.0,[]
2452,363100012092019.0,[]
2453,363100012236299.0,[]
2454,363100012074312.0,[]
2455,363100012233415.0,[]
2456,363100012120175.0,[]
2457,363100012112323.0,[]
2458,363100012129491.0,[]
2459,363100012067013.0,[]
2460,363100012138910.0,[]
2461,363100012113269.0,[]
2462,363100012103856.0,[]
2463,363100012109786.0,[]
2464,363100012118282.0,[]
2465,363100012063111.0,[]
2466,363100012066681.0,[]
2467,363100012066390.0,[]
2468,363100012070004.0,[]
2469,363100012236876.0,[]
2470,363100012085212.0,[]
2471,363100012096769.0,[]
2472,363100012137027.0,[]
2473,363100012082879.0,[]
2474,363100012105196.0,[]
2475,363100012072967.0,[]
2476,363100012061780.0,[]
2477,363100012068543.0,[]
2478,363100012141204.0,[]
2479,363100012083997.0,[]
2480,363100012076911.0,[]
2481,363100012142255.0,[]
2482,363100012070879.0,[]
2483,363100012140469.0,[]
2484,363100012109982.0,[]
2485,363100012159377.0,"[[[52.35662, 4.906991], [52.356673, 4.907102], [52.356739, 4.907362], [52.356931, 4.908153]], [[52.356711, 4.906966], [52.356742, 4.907032], [52.356765, 4.907112], [52.356777, 4.907225], [52.356999, 4.908126]], [[52.356333, 4.906756], [52.35637, 4.906811], [52.356421, 4.906846], [52.356584, 4.906863], [52.356637, 4.90688], [52.356711, 4.906966]], [[52.356289, 4.90683], [52.356328, 4.906888], [52.356368, 4.906924], [52.356442, 4.906946], [52.356565, 4.906953], [52.35662, 4.906991]], [[52.35797, 4.906399], [52.356765, 4.906933], [52.356711, 4.906966]]]"
2486,363100012165459.0,"[[[52.35662, 4.906991], [52.356673, 4.907102], [52.356739, 4.907362], [52.356931, 4.908153]], [[52.356711, 4.906966], [52.356742, 4.907032], [52.356765, 4.907112], [52.356777, 4.907225], [52.356999, 4.908126]]]"
2487,363100012236136.0,"[[[52.35662, 4.906991], [52.356673, 4.907102], [52.356739, 4.907362], [52.356931, 4.908153]], [[52.356711, 4.906966], [52.356742, 4.907032], [52.356765, 4.907112], [52.356777, 4.907225], [52.356999, 4.908126]]]"
2488,363100012067485.0,"[[[52.35662, 4.906991], [52.356673, 4.907102], [52.356739, 4.907362], [52.356931, 4.908153]], [[52.356711, 4.906966], [52.356742, 4.907032], [52.356765, 4.907112], [52.356777, 4.907225], [52.356999, 4.908126]]]"
2489,363100012235960.0,"[[[52.35662, 4.906991], [52.356673, 4.907102], [52.356739, 4.907362], [52.356931, 4.908153]], [[52.356711, 4.906966], [52.356742, 4.907032], [52.356765, 4.907112], [52.356777, 4.907225], [52.356999, 4.908126]]]"
2490,363100012153091.0,"[[[52.35662, 4.906991], [52.356673, 4.907102], [52.356739, 4.907362], [52.356931, 4.908153]], [[52.356711, 4.906966], [52.356742, 4.907032], [52.356765, 4.907112], [52.356777, 4.907225], [52.356999, 4.908126]]]"
2491,363100012236657.0,"[[[52.35662, 4.906991], [52.356673, 4.907102], [52.356739, 4.907362], [52.356931, 4.908153]], [[52.356711, 4.906966], [52.356742, 4.907032], [52.356765, 4.907112], [52.356777, 4.907225], [52.356999, 4.908126]]]"
2492,363100012164544.0,"[[[52.35662, 4.906991], [52.356673, 4.907102], [52.356739, 4.907362], [52.356931, 4.908153]], [[52.356711, 4.906966], [52.356742, 4.907032], [52.356765, 4.907112], [52.356777, 4.907225], [52.356999, 4.908126]]]"
2493,363100012166478.0,"[[[52.35662, 4.906991], [52.356673, 4.907102], [52.356739, 4.907362], [52.356931, 4.908153]], [[52.356711, 4.906966], [52.356742, 4.907032], [52.356765, 4.907112], [52.356777, 4.907225], [52.356999, 4.908126]]]"
2494,363100012165975.0,"[[[52.356931, 4.908153], [52.357415, 4.909997], [52.357498, 4.910205]], [[52.35662, 4.906991], [52.356673, 4.907102], [52.356739, 4.907362], [52.356931, 4.908153]], [[52.356711, 4.906966], [52.356742, 4.907032], [52.356765, 4.907112], [52.356777, 4.907225], [52.356999, 4.908126]]]"
2495,363100012154149.0,"[[[52.35662, 4.906991], [52.356673, 4.907102], [52.356739, 4.907362], [52.356931, 4.908153]], [[52.356711, 4.906966], [52.356742, 4.907032], [52.356765, 4.907112], [52.356777, 4.907225], [52.356999, 4.908126]], [[52.356999, 4.908126], [52.357215, 4.908966], [52.35731, 4.909286], [52.357482, 4.90996], [52.357498, 4.910205]]]"
2496,363100012117484.0,"[[[52.356931, 4.908153], [52.357415, 4.909997], [52.357498, 4.910205]], [[52.35662, 4.906991], [52.356673, 4.907102], [52.356739, 4.907362], [52.356931, 4.908153]], [[52.356711, 4.906966], [52.356742, 4.907032], [52.356765, 4.907112], [52.356777, 4.907225], [52.356999, 4.908126]], [[52.356999, 4.908126], [52.357215, 4.908966], [52.35731, 4.909286], [52.357482, 4.90996], [52.357498, 4.910205]]]"
2497,363100012237349.0,"[[[52.356931, 4.908153], [52.357415, 4.909997], [52.357498, 4.910205]], [[52.35662, 4.906991], [52.356673, 4.907102], [52.356739, 4.907362], [52.356931, 4.908153]], [[52.356711, 4.906966], [52.356742, 4.907032], [52.356765, 4.907112], [52.356777, 4.907225], [52.356999, 4.908126]], [[52.356999, 4.908126], [52.357215, 4.908966], [52.35731, 4.909286], [52.357482, 4.90996], [52.357498, 4.910205]]]"
2498,363100012157324.0,"[[[52.356931, 4.908153], [52.357415, 4.909997], [52.357498, 4.910205]], [[52.356999, 4.908126], [52.357215, 4.908966], [52.35731, 4.909286], [52.357482, 4.90996], [52.357498, 4.910205]]]"
2499,363100012063370.0,"[[[52.356931, 4.908153], [52.357415, 4.909997], [52.357498, 4.910205]], [[52.356999, 4.908126], [52.357215, 4.908966], [52.35731, 4.909286], [52.357482, 4.90996], [52.357498, 4.910205]]]"
2500,363100012158507.0,"[[[52.356931, 4.908153], [52.357415, 4.909997], [52.357498, 4.910205]], [[52.356999, 4.908126], [52.357215, 4.908966], [52.35731, 4.909286], [52.357482, 4.90996], [52.357498, 4.910205]]]"
2501,363100012136324.0,"[[[52.356931, 4.908153], [52.357415, 4.909997], [52.357498, 4.910205]], [[52.356999, 4.908126], [52.357215, 4.908966], [52.35731, 4.909286], [52.357482, 4.90996], [52.357498, 4.910205]]]"
2502,363100012157769.0,"[[[52.356931, 4.908153], [52.357415, 4.909997], [52.357498, 4.910205]], [[52.356999, 4.908126], [52.357215, 4.908966], [52.35731, 4.909286], [52.357482, 4.90996], [52.357498, 4.910205]]]"
2503,363100012063049.0,"[[[52.356931, 4.908153], [52.357415, 4.909997], [52.357498, 4.910205]], [[52.356999, 4.908126], [52.357215, 4.908966], [52.35731, 4.909286], [52.357482, 4.90996], [52.357498, 4.910205]]]"
2504,363100012127230.0,"[[[52.356931, 4.908153], [52.357415, 4.909997], [52.357498, 4.910205]], [[52.356999, 4.908126], [52.357215, 4.908966], [52.35731, 4.909286], [52.357482, 4.90996], [52.357498, 4.910205]]]"
2505,363100012153373.0,"[[[52.356931, 4.908153], [52.357415, 4.909997], [52.357498, 4.910205]], [[52.356999, 4.908126], [52.357215, 4.908966], [52.35731, 4.909286], [52.357482, 4.90996], [52.357498, 4.910205]]]"
